g_id,cpt_id,kept,coverage_fraction,reason
G3843,CPT3843,True,0.882568,covered
G3844,CPT3844,True,1.0,covered
G3845,CPT3845,True,1.0,covered
G3846,CPT3846,True,1.0,covered
G3847,CPT3847,True,1.0,covered
G3848,CPT3848,True,1.0,covered
G3849,CPT3849,True,1.0,covered
G3850,CPT3850,True,1.0,covered
G3851,CPT3851,True,1.0,covered
G3852,CPT3852,True,1.0,covered
G3853,CPT3853,True,1.0,covered
G3854,CPT3854,True,1.0,covered
G3855,CPT3855,True,1.0,covered
G3856,CPT3856,True,1.0,covered
G3885,,False,0.0,no_imagery
G3886,,False,0.0,no_imagery
G3887,,False,0.0,no_imagery
G3888,,False,0.0,no_imagery
G3889,,False,0.0,no_imagery
G3890,,False,0.0,no_imagery
G3891,,False,0.0,no_imagery
G3892,,False,0.0,no_imagery
G3893,,False,0.0,no_imagery
G3894,,False,0.0,no_imagery
G3895,,False,0.0,no_imagery
G3896,,False,0.0,no_imagery
G3897,,False,0.0,no_imagery
G3898,CPT3898,True,0.380859,covered
G3899,CPT3899,True,1.0,covered
G3900,CPT3900,True,1.0,covered
G3901,CPT3901,True,1.0,covered
G3902,CPT3902,True,1.0,covered
G3903,CPT3903,True,1.0,covered
G3904,CPT3904,True,1.0,covered
G3905,CPT3905,True,1.0,covered
G3906,CPT3906,True,1.0,covered
G3907,CPT3907,True,1.0,covered
G3908,CPT3908,True,1.0,covered
G3909,CPT3909,True,1.0,covered
G3910,CPT3910,True,1.0,covered
G3911,CPT3911,True,1.0,covered
G3912,CPT3912,True,1.0,covered
G3941,,False,0.0,no_imagery
G3942,,False,0.0,no_imagery
G3943,,False,0.0,no_imagery
G3944,,False,0.0,no_imagery
G3945,,False,0.0,no_imagery
G3946,,False,0.0,no_imagery
G3947,,False,0.0,no_imagery
G3948,,False,0.0,no_imagery
G3949,,False,0.0,no_imagery
G3950,,False,0.0,no_imagery
G3951,,False,0.0,no_imagery
G3952,,False,0.0,no_imagery
G3953,,False,0.0,no_imagery
G3954,CPT3954,True,0.629639,covered
G3955,CPT3955,True,1.0,covered
G3956,CPT3956,True,1.0,covered
G3957,CPT3957,True,1.0,covered
G3958,CPT3958,True,1.0,covered
G3959,CPT3959,True,1.0,covered
G3960,CPT3960,True,1.0,covered
G3961,CPT3961,True,1.0,covered
G3962,CPT3962,True,1.0,covered
G3963,CPT3963,True,1.0,covered
G3964,CPT3964,True,1.0,covered
G3965,CPT3965,True,1.0,covered
G3966,CPT3966,True,1.0,covered
G3967,CPT3967,True,1.0,covered
G3968,CPT3968,True,1.0,covered
G3997,,False,0.0,no_imagery
G3998,,False,0.0,no_imagery
G3999,,False,0.0,no_imagery
G4000,,False,0.0,no_imagery
G4001,,False,0.0,no_imagery
G4002,,False,0.0,no_imagery
G4003,,False,0.0,no_imagery
G4004,,False,0.0,no_imagery
G4005,,False,0.0,no_imagery
G4006,,False,0.0,no_imagery
G4007,,False,0.0,no_imagery
G4008,,False,0.0,no_imagery
G4009,,False,0.0,no_imagery
G4010,CPT4010,True,0.88208,covered
G4011,CPT4011,True,1.0,covered
G4012,CPT4012,True,1.0,covered
G4013,CPT4013,True,1.0,covered
G4014,CPT4014,True,1.0,covered
G4015,CPT4015,True,1.0,covered
G4016,CPT4016,True,1.0,covered
G4017,CPT4017,True,1.0,covered
G4018,CPT4018,True,1.0,covered
G4019,CPT4019,True,1.0,covered
G4020,CPT4020,True,1.0,covered
G4021,CPT4021,True,1.0,covered
G4022,CPT4022,True,1.0,covered
G4023,CPT4023,True,1.0,covered
G4024,CPT4024,True,1.0,covered
G4053,,False,0.0,no_imagery
G4054,,False,0.0,no_imagery
G4055,,False,0.0,no_imagery
G4056,,False,0.0,no_imagery
G4057,,False,0.0,no_imagery
G4058,,False,0.0,no_imagery
G4059,,False,0.0,no_imagery
G4060,,False,0.0,no_imagery
G4061,,False,0.0,no_imagery
G4062,,False,0.0,no_imagery
G4063,,False,0.0,no_imagery
G4064,,False,0.0,no_imagery
G4065,,False,0.030029,below_threshold
G4066,CPT4066,True,0.966553,covered
G4067,CPT4067,True,1.0,covered
G4068,CPT4068,True,1.0,covered
G4069,CPT4069,True,1.0,covered
G4070,CPT4070,True,1.0,covered
G4071,CPT4071,True,1.0,covered
G4072,CPT4072,True,1.0,covered
G4073,CPT4073,True,1.0,covered
G4074,CPT4074,True,1.0,covered
G4075,CPT4075,True,1.0,covered
G4076,CPT4076,True,1.0,covered
G4077,CPT4077,True,1.0,covered
G4078,CPT4078,True,1.0,covered
G4079,CPT4079,True,1.0,covered
G4080,CPT4080,True,1.0,covered
G4109,,False,0.0,no_imagery
G4110,,False,0.0,no_imagery
G4111,,False,0.0,no_imagery
G4112,,False,0.0,no_imagery
G4113,,False,0.0,no_imagery
G4114,,False,0.0,no_imagery
G4115,,False,0.0,no_imagery
G4116,,False,0.0,no_imagery
G4117,,False,0.0,no_imagery
G4118,,False,0.0,no_imagery
G4119,,False,0.0,no_imagery
G4120,,False,0.0,no_imagery
G4121,CPT4121,True,0.342773,covered
G4122,CPT4122,True,1.0,covered
G4123,CPT4123,True,1.0,covered
G4124,CPT4124,True,1.0,covered
G4125,CPT4125,True,1.0,covered
G4126,CPT4126,True,1.0,covered
G4127,CPT4127,True,1.0,covered
G4128,CPT4128,True,1.0,covered
G4129,CPT4129,True,1.0,covered
G4130,CPT4130,True,1.0,covered
G4131,CPT4131,True,1.0,covered
G4132,CPT4132,True,1.0,covered
G4133,CPT4133,True,1.0,covered
G4134,CPT4134,True,1.0,covered
G4135,CPT4135,True,1.0,covered
G4136,CPT4136,True,1.0,covered
G4165,,False,0.0,no_imagery
G4166,,False,0.0,no_imagery
G4167,,False,0.0,no_imagery
G4168,,False,0.0,no_imagery
G4169,,False,0.0,no_imagery
G4170,,False,0.0,no_imagery
G4171,,False,0.0,no_imagery
G4172,,False,0.0,no_imagery
G4173,,False,0.0,no_imagery
G4174,,False,0.0,no_imagery
G4175,,False,0.0,no_imagery
G4176,,False,0.0,no_imagery
G4177,CPT4177,True,0.519043,covered
G4178,CPT4178,True,1.0,covered
G4179,CPT4179,True,1.0,covered
G4180,CPT4180,True,1.0,covered
G4181,CPT4181,True,1.0,covered
G4182,CPT4182,True,1.0,covered
G4183,CPT4183,True,1.0,covered
G4184,CPT4184,True,1.0,covered
G4185,CPT4185,True,1.0,covered
G4186,CPT4186,True,1.0,covered
G4187,CPT4187,True,1.0,covered
G4188,CPT4188,True,1.0,covered
G4189,CPT4189,True,1.0,covered
G4190,CPT4190,True,1.0,covered
G4191,CPT4191,True,1.0,covered
G4192,CPT4192,True,1.0,covered
G4221,,False,0.0,no_imagery
G4222,,False,0.0,no_imagery
G4223,,False,0.0,no_imagery
G4224,,False,0.0,no_imagery
G4225,,False,0.0,no_imagery
G4226,,False,0.0,no_imagery
G4227,,False,0.0,no_imagery
G4228,,False,0.0,no_imagery
G4229,,False,0.0,no_imagery
G4230,,False,0.0,no_imagery
G4231,,False,0.0,no_imagery
G4232,,False,0.0,no_imagery
G4233,,False,0.020752,below_threshold
G4234,CPT4234,True,0.928467,covered
G4235,CPT4235,True,1.0,covered
G4236,CPT4236,True,1.0,covered
G4237,CPT4237,True,1.0,covered
G4238,CPT4238,True,1.0,covered
G4239,CPT4239,True,1.0,covered
G4240,CPT4240,True,1.0,covered
G4241,CPT4241,True,1.0,covered
G4242,CPT4242,True,1.0,covered
G4243,CPT4243,True,1.0,covered
G4244,CPT4244,True,1.0,covered
G4245,CPT4245,True,1.0,covered
G4246,CPT4246,True,1.0,covered
G4247,CPT4247,True,1.0,covered
G4248,CPT4248,True,1.0,covered
G4277,,False,0.0,no_imagery
G4278,,False,0.0,no_imagery
G4279,,False,0.0,no_imagery
G4280,,False,0.0,no_imagery
G4281,,False,0.0,no_imagery
G4282,,False,0.0,no_imagery
G4283,,False,0.0,no_imagery
G4284,,False,0.0,no_imagery
G4285,,False,0.0,no_imagery
G4286,,False,0.0,no_imagery
G4287,,False,0.0,no_imagery
G4288,,False,0.0,no_imagery
G4289,,False,0.04834,below_threshold
G4290,CPT4290,True,0.993164,covered
G4291,CPT4291,True,1.0,covered
G4292,CPT4292,True,1.0,covered
G4293,CPT4293,True,1.0,covered
G4294,CPT4294,True,1.0,covered
G4295,CPT4295,True,1.0,covered
G4296,CPT4296,True,1.0,covered
G4297,CPT4297,True,1.0,covered
G4298,CPT4298,True,1.0,covered
G4299,CPT4299,True,1.0,covered
G4300,CPT4300,True,1.0,covered
G4301,CPT4301,True,1.0,covered
G4302,CPT4302,True,1.0,covered
G4303,CPT4303,True,1.0,covered
G4304,CPT4304,True,1.0,covered
G4333,,False,0.0,no_imagery
G4334,,False,0.0,no_imagery
G4335,,False,0.0,no_imagery
G4336,,False,0.0,no_imagery
G4337,,False,0.0,no_imagery
G4338,,False,0.0,no_imagery
G4339,,False,0.0,no_imagery
G4340,,False,0.0,no_imagery
G4341,,False,0.0,no_imagery
G4342,,False,0.0,no_imagery
G4343,,False,0.0,no_imagery
G4344,,False,0.0,no_imagery
G4345,CPT4345,True,0.254883,covered
G4346,CPT4346,True,1.0,covered
G4347,CPT4347,True,1.0,covered
G4348,CPT4348,True,1.0,covered
G4349,CPT4349,True,1.0,covered
G4350,CPT4350,True,1.0,covered
G4351,CPT4351,True,1.0,covered
G4352,CPT4352,True,1.0,covered
G4353,CPT4353,True,1.0,covered
G4354,CPT4354,True,1.0,covered
G4355,CPT4355,True,1.0,covered
G4356,CPT4356,True,1.0,covered
G4357,CPT4357,True,1.0,covered
G4358,CPT4358,True,1.0,covered
G4359,CPT4359,True,1.0,covered
G4360,CPT4360,True,1.0,covered
G4389,CPT4389,True,1.0,covered
G4390,CPT4390,True,1.0,covered
G4391,CPT4391,True,1.0,covered
G4392,CPT4392,True,1.0,covered
G4393,CPT4393,True,1.0,covered
G4394,CPT4394,True,1.0,covered
G4395,CPT4395,True,1.0,covered
G4396,CPT4396,True,1.0,covered
G4397,CPT4397,True,1.0,covered
G4398,CPT4398,True,1.0,covered
G4399,CPT4399,True,1.0,covered
G4400,CPT4400,True,1.0,covered
G4401,CPT4401,True,1.0,covered
