tree_root,grid_id,grid_dir,region,has_config,model_version,imagery_source,config_tiles_dir,model_path,result_count,gpkg_row_count,created_at_utc,target_region,target_run,route_reason
/home/gaosh/projects/ZAsolar/results,G1296,/home/gaosh/projects/ZAsolar/results/G1296,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1296,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,1.0,1.0,2026-04-08T11:42:41.049396+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1297,/home/gaosh/projects/ZAsolar/results/G1297,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1297,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,16.0,16.0,2026-04-08T11:42:46.955725+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1298,/home/gaosh/projects/ZAsolar/results/G1298,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1299,/home/gaosh/projects/ZAsolar/results/G1299,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1300,/home/gaosh/projects/ZAsolar/results/G1300,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1349,/home/gaosh/projects/ZAsolar/results/G1349,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1354,/home/gaosh/projects/ZAsolar/results/G1354,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1410,/home/gaosh/projects/ZAsolar/results/G1410,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1411,/home/gaosh/projects/ZAsolar/results/G1411,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1466,/home/gaosh/projects/ZAsolar/results/G1466,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1467,/home/gaosh/projects/ZAsolar/results/G1467,AMBIGUOUS,True,checkpoints_cleaned,unknown,/home/gaosh/projects/ZAsolar/tiles/G1467,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,93.0,93.0,2026-03-25T04:10:33.506354+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1512,/home/gaosh/projects/ZAsolar/results/G1512,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1512,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,31.0,31.0,2026-04-08T11:42:50.447623+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1513,/home/gaosh/projects/ZAsolar/results/G1513,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1513,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,10.0,10.0,2026-04-08T11:42:49.072875+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1514,/home/gaosh/projects/ZAsolar/results/G1514,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1514,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,50.0,50.0,2026-04-08T11:42:51.119592+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1515,/home/gaosh/projects/ZAsolar/results/G1515,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1515,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,7.0,7.0,2026-04-08T11:45:23.963038+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1516,/home/gaosh/projects/ZAsolar/results/G1516,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1516,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,0.0,0.0,2026-04-08T11:45:18.942549+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1520,/home/gaosh/projects/ZAsolar/results/G1520,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1521,/home/gaosh/projects/ZAsolar/results/G1521,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1522,/home/gaosh/projects/ZAsolar/results/G1522,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1523,/home/gaosh/projects/ZAsolar/results/G1523,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1524,/home/gaosh/projects/ZAsolar/results/G1524,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1541,/home/gaosh/projects/ZAsolar/results/G1541,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1541,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,6.0,6.0,2026-04-08T11:45:25.244506+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1542,/home/gaosh/projects/ZAsolar/results/G1542,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1542,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,37.0,37.0,2026-04-08T11:45:25.378534+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1543,/home/gaosh/projects/ZAsolar/results/G1543,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1543,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,50.0,50.0,2026-04-08T11:45:26.916025+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1544,/home/gaosh/projects/ZAsolar/results/G1544,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1544,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,20.0,20.0,2026-04-08T11:45:22.746349+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1545,/home/gaosh/projects/ZAsolar/results/G1545,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1545,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,1.0,1.0,2026-04-08T11:47:58.116365+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1569,/home/gaosh/projects/ZAsolar/results/G1569,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1570,/home/gaosh/projects/ZAsolar/results/G1570,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1570,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,8.0,8.0,2026-04-08T11:48:03.866496+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1571,/home/gaosh/projects/ZAsolar/results/G1571,johannesburg,True,exp003_C_targeted_hn,geid,/dev/shm/tiles_joburg_geid/G1571,/workspace/checkpoints/exp003_C_targeted_hn/best_model.pth,6.0,6.0,2026-04-08T11:48:01.644774+00:00,johannesburg,v3c_geid_2024_02,V3C on JHB GEID
/home/gaosh/projects/ZAsolar/results,G1572,/home/gaosh/projects/ZAsolar/results/G1572,AMBIGUOUS,True,CONFIG_READ_ERROR: Expecting value: line 1 column 1 (char 0),,,,,-1.0,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1573,/home/gaosh/projects/ZAsolar/results/G1573,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1574,/home/gaosh/projects/ZAsolar/results/G1574,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1578,/home/gaosh/projects/ZAsolar/results/G1578,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1579,/home/gaosh/projects/ZAsolar/results/G1579,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1580,/home/gaosh/projects/ZAsolar/results/G1580,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1600,/home/gaosh/projects/ZAsolar/results/G1600,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1601,/home/gaosh/projects/ZAsolar/results/G1601,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1602,/home/gaosh/projects/ZAsolar/results/G1602,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1603,/home/gaosh/projects/ZAsolar/results/G1603,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1604,/home/gaosh/projects/ZAsolar/results/G1604,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1625,/home/gaosh/projects/ZAsolar/results/G1625,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1626,/home/gaosh/projects/ZAsolar/results/G1626,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1627,/home/gaosh/projects/ZAsolar/results/G1627,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1628,/home/gaosh/projects/ZAsolar/results/G1628,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1629,/home/gaosh/projects/ZAsolar/results/G1629,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1630,/home/gaosh/projects/ZAsolar/results/G1630,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1631,/home/gaosh/projects/ZAsolar/results/G1631,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1632,/home/gaosh/projects/ZAsolar/results/G1632,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1633,/home/gaosh/projects/ZAsolar/results/G1633,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1634,/home/gaosh/projects/ZAsolar/results/G1634,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1635,/home/gaosh/projects/ZAsolar/results/G1635,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1682,/home/gaosh/projects/ZAsolar/results/G1682,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1682,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,49.0,49.0,2026-03-25T10:19:11.851772+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1683,/home/gaosh/projects/ZAsolar/results/G1683,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1683,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,3.0,3.0,2026-03-25T10:27:11.841643+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1685,/home/gaosh/projects/ZAsolar/results/G1685,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1685,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,53.0,53.0,2026-03-25T10:35:31.317774+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1686,/home/gaosh/projects/ZAsolar/results/G1686,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1686,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,131.0,131.0,2026-03-25T06:00:04.200157+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1687,/home/gaosh/projects/ZAsolar/results/G1687,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1687,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,279.0,279.0,2026-03-25T08:07:21.081940+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1688,/home/gaosh/projects/ZAsolar/results/G1688,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1688,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,386.0,386.0,2026-03-25T10:44:39.843313+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1689,/home/gaosh/projects/ZAsolar/results/G1689,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1689,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,218.0,218.0,2026-03-27T08:46:33.173422+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1690,/home/gaosh/projects/ZAsolar/results/G1690,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1690,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,214.0,214.0,2026-03-27T08:54:43.435018+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1691,/home/gaosh/projects/ZAsolar/results/G1691,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1691,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,202.0,202.0,2026-03-27T09:02:42.813735+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1692,/home/gaosh/projects/ZAsolar/results/G1692,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1692,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,85.0,85.0,2026-03-27T09:10:21.641802+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1693,/home/gaosh/projects/ZAsolar/results/G1693,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1693,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,44.0,44.0,2026-03-27T09:17:38.865530+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1741,/home/gaosh/projects/ZAsolar/results/G1741,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1741,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,63.0,63.0,2026-03-25T11:44:13.776921+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1743,/home/gaosh/projects/ZAsolar/results/G1743,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1743,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,220.0,220.0,2026-03-26T09:25:29.659216+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1744,/home/gaosh/projects/ZAsolar/results/G1744,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1744,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,74.0,74.0,2026-03-26T09:33:10.297641+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1747,/home/gaosh/projects/ZAsolar/results/G1747,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1747,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,18.0,18.0,2026-03-26T09:40:34.905596+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1749,/home/gaosh/projects/ZAsolar/results/G1749,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1749,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,153.0,153.0,2026-03-26T09:48:25.364324+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1750,/home/gaosh/projects/ZAsolar/results/G1750,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1750,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,21.0,21.0,2026-03-26T09:56:27.850802+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1798,/home/gaosh/projects/ZAsolar/results/G1798,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1798,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,115.0,115.0,2026-03-26T10:14:19.352622+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1800,/home/gaosh/projects/ZAsolar/results/G1800,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1800,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,217.0,217.0,2026-03-26T10:34:29.376189+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1801,/home/gaosh/projects/ZAsolar/results/G1801,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1801,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,1.0,1.0,2026-03-26T10:51:22.990521+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1806,/home/gaosh/projects/ZAsolar/results/G1806,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1806,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,54.0,54.0,2026-03-26T11:13:27.172653+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1807,/home/gaosh/projects/ZAsolar/results/G1807,AMBIGUOUS,True,checkpoints_cleaned,unknown,/mnt/d/ZAsolar/tiles/G1807,/home/gaosh/projects/ZAsolar/checkpoints_cleaned/best_model.pth,7.0,7.0,2026-03-26T11:23:58.244887+00:00,,,legacy_checkpoints_cleaned_defer
/home/gaosh/projects/ZAsolar/results,G1855,/home/gaosh/projects/ZAsolar/results/G1855,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1856,/home/gaosh/projects/ZAsolar/results/G1856,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1862,/home/gaosh/projects/ZAsolar/results/G1862,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1863,/home/gaosh/projects/ZAsolar/results/G1863,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1864,/home/gaosh/projects/ZAsolar/results/G1864,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1909,/home/gaosh/projects/ZAsolar/results/G1909,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1910,/home/gaosh/projects/ZAsolar/results/G1910,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1911,/home/gaosh/projects/ZAsolar/results/G1911,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1917,/home/gaosh/projects/ZAsolar/results/G1917,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1918,/home/gaosh/projects/ZAsolar/results/G1918,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1919,/home/gaosh/projects/ZAsolar/results/G1919,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1920,/home/gaosh/projects/ZAsolar/results/G1920,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1921,/home/gaosh/projects/ZAsolar/results/G1921,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1966,/home/gaosh/projects/ZAsolar/results/G1966,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1970,/home/gaosh/projects/ZAsolar/results/G1970,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1971,/home/gaosh/projects/ZAsolar/results/G1971,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1972,/home/gaosh/projects/ZAsolar/results/G1972,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1973,/home/gaosh/projects/ZAsolar/results/G1973,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1974,/home/gaosh/projects/ZAsolar/results/G1974,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1975,/home/gaosh/projects/ZAsolar/results/G1975,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1976,/home/gaosh/projects/ZAsolar/results/G1976,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1977,/home/gaosh/projects/ZAsolar/results/G1977,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1979,/home/gaosh/projects/ZAsolar/results/G1979,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G1981,/home/gaosh/projects/ZAsolar/results/G1981,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G2025,/home/gaosh/projects/ZAsolar/results/G2025,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G2026,/home/gaosh/projects/ZAsolar/results/G2026,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G2027,/home/gaosh/projects/ZAsolar/results/G2027,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G2028,/home/gaosh/projects/ZAsolar/results/G2028,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G2029,/home/gaosh/projects/ZAsolar/results/G2029,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G2030,/home/gaosh/projects/ZAsolar/results/G2030,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G2031,/home/gaosh/projects/ZAsolar/results/G2031,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G2032,/home/gaosh/projects/ZAsolar/results/G2032,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G2033,/home/gaosh/projects/ZAsolar/results/G2033,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G2034,/home/gaosh/projects/ZAsolar/results/G2034,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G2035,/home/gaosh/projects/ZAsolar/results/G2035,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G2037,/home/gaosh/projects/ZAsolar/results/G2037,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results,G2038,/home/gaosh/projects/ZAsolar/results/G2038,AMBIGUOUS,False,,,,,,,,,,no_config_or_error
/home/gaosh/projects/ZAsolar/results_joburg,G0772,/home/gaosh/projects/ZAsolar/results_joburg/G0772,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0772,/workspace/checkpoints/exp004_v4_hn/best_model.pth,25.0,25.0,2026-04-05T06:21:57.587783+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0773,/home/gaosh/projects/ZAsolar/results_joburg/G0773,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0773,/workspace/checkpoints/exp004_v4_hn/best_model.pth,14.0,14.0,2026-04-05T06:21:34.446111+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0774,/home/gaosh/projects/ZAsolar/results_joburg/G0774,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0774,/workspace/checkpoints/exp004_v4_hn/best_model.pth,52.0,52.0,2026-04-05T06:21:52.192380+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0775,/home/gaosh/projects/ZAsolar/results_joburg/G0775,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0775,/workspace/checkpoints/exp004_v4_hn/best_model.pth,35.0,35.0,2026-04-05T06:21:46.164516+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0776,/home/gaosh/projects/ZAsolar/results_joburg/G0776,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0776,/workspace/checkpoints/exp004_v4_hn/best_model.pth,30.0,30.0,2026-04-05T06:21:31.973459+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0814,/home/gaosh/projects/ZAsolar/results_joburg/G0814,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0814,/workspace/checkpoints/exp004_v4_hn/best_model.pth,53.0,53.0,2026-04-05T06:21:57.775849+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0815,/home/gaosh/projects/ZAsolar/results_joburg/G0815,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0815,/workspace/checkpoints/exp004_v4_hn/best_model.pth,14.0,14.0,2026-04-05T06:21:52.359934+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
/home/gaosh/projects/ZAsolar/results_joburg,G0816,/home/gaosh/projects/ZAsolar/results_joburg/G0816,johannesburg,True,exp004_v4_hn,aerial,/dev/shm/tiles_joburg/G0816,/workspace/checkpoints/exp004_v4_hn/best_model.pth,66.0,66.0,2026-04-05T06:23:05.155963+00:00,johannesburg,v4_aerial_2023,V4 on JHB aerial
