gridcell_id,region_key,primary_source,fallback_source,imagery_plan,lon,lat,n_buildings,vexcel_fraction,status,source_used,downloaded_at,error
NMB1275,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.49212630939737,-33.84957523951555,1435,1.0,pending,,,
NMB1276,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.502932197192195,-33.84970696398345,1538,1.0,pending,,,
NMB1277,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.513738154945596,-33.849837741732166,1065,1.0,pending,,,
NMB1278,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.524544182153395,-33.84996757274139,1444,1.0,pending,,,
NMB1279,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.53535027831137,-33.850096456990926,1037,1.0,pending,,,
NMB1280,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.5461564429153,-33.85022439446075,1118,1.0,pending,,,
NMB1281,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.55696267546093,-33.850351385130985,421,1.0,pending,,,
NMB1282,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.567768975443997,-33.85047742898189,446,1.0,pending,,,
NMB1283,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.57857534236021,-33.850602525993864,30,1.0,pending,,,
NMB1284,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.589381775705252,-33.850726676147474,0,1.0,pending,,,
NMB1285,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.60018827497481,-33.85084987942341,25,1.0,pending,,,
NMB1286,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.610994839664524,-33.85097213580253,243,1.0,pending,,,
NMB1287,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.621801469270036,-33.85109344526583,504,1.0,pending,,,
NMB1288,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.63260816328696,-33.85121380779445,1143,1.0,pending,,,
NMB1289,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.640509637781655,-33.85016267606942,194,1.0,pending,,,
NMB1301,gqeberha,vexcel_gqeberha_2026,,vexcel_partial,25.35148313916798,-33.856792072053004,3,0.4399,pending,,,
NMB1302,gqeberha,vexcel_gqeberha_2026,,vexcel_partial,25.36228920587895,-33.85693615066879,0,0.703,pending,,,
NMB1303,gqeberha,vexcel_gqeberha_2026,,vexcel_partial,25.373095349133592,-33.85707928252303,0,0.5122,pending,,,
NMB1304,gqeberha,vexcel_gqeberha_2026,,vexcel_partial,25.383901568427767,-33.8572214675935,1,0.411,pending,,,
NMB1305,gqeberha,vexcel_gqeberha_2026,,vexcel_partial,25.39470786325733,-33.857362705858094,0,0.411,pending,,,
NMB1306,gqeberha,vexcel_gqeberha_2026,,vexcel_partial,25.405514233118108,-33.85750299729486,0,0.6711,pending,,,
NMB1307,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.416320677505905,-33.85764234188199,0,1.0,pending,,,
NMB1308,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.4271271959165,-33.857780739597835,1,1.0,pending,,,
NMB1309,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.43793378784567,-33.857918190420875,665,1.0,pending,,,
NMB1310,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.44874045278914,-33.85805469432975,1066,1.0,pending,,,
NMB1311,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.459547190242642,-33.85819025130325,2779,1.0,pending,,,
NMB1312,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.47035399970187,-33.85832486132029,1842,1.0,pending,,,
NMB1313,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.481160880662504,-33.85845852435996,2037,1.0,pending,,,
NMB1314,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.4919678326202,-33.85859124040148,2025,1.0,pending,,,
NMB1315,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.502774855070598,-33.85872300942422,2239,1.0,pending,,,
NMB1316,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.51358194750931,-33.858853831407686,2083,1.0,pending,,,
NMB1317,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.524389109431937,-33.85898370633157,2202,1.0,pending,,,
NMB1318,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.535196340334053,-33.859112634175666,2110,1.0,pending,,,
NMB1319,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.546003639711213,-33.859240614919926,2518,1.0,pending,,,
NMB1320,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.556811007058958,-33.85936764854447,3667,1.0,pending,,,
NMB1321,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.5676184418728,-33.85949373502955,4586,1.0,pending,,,
NMB1322,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.578425943648234,-33.859618874355554,2427,1.0,pending,,,
NMB1323,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.58923351188075,-33.859743066503036,220,1.0,pending,,,
NMB1324,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.60004114606579,-33.85986631145269,274,1.0,pending,,,
NMB1325,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.610848845698808,-33.85998860918536,1,1.0,pending,,,
NMB1326,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.621656610275213,-33.86010995968201,236,1.0,pending,,,
NMB1327,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.631908243348114,-33.8598099723329,826,1.0,pending,,,
NMB1343,gqeberha,vexcel_gqeberha_2026,,vexcel_partial,25.405346605665475,-33.86651861627969,1,0.4415,pending,,,
NMB1344,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.416154184967475,-33.866658007991724,0,1.0,pending,,,
NMB1345,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.426961838323745,-33.86679645251239,1,1.0,pending,,,
NMB1346,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.43776956522984,-33.86693394982016,2,1.0,pending,,,
NMB1347,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.448577365181276,-33.86707049989368,67,1.0,pending,,,
NMB1348,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.459385237673573,-33.86720610271172,198,1.0,pending,,,
NMB1349,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.470193182202205,-33.86734075825319,857,1.0,pending,,,
NMB1350,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.481001198262643,-33.867474466497164,2185,1.0,pending,,,
NMB1351,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.491809285350325,-33.86760722742285,1785,1.0,pending,,,
NMB1352,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.50261744296068,-33.86773904100962,1794,1.0,pending,,,
NMB1353,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.513425670589108,-33.86786990723698,1876,1.0,pending,,,
NMB1354,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.52423396773099,-33.867999826084564,1372,1.0,pending,,,
NMB1355,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.535042333881684,-33.8681287975322,21,1.0,pending,,,
NMB1356,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.545850768536543,-33.868256821559825,1688,1.0,pending,,,
NMB1357,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.55665927119088,-33.868383898147535,2406,1.0,pending,,,
NMB1358,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.56746784134,-33.868510027275576,3578,1.0,pending,,,
NMB1359,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.57827647847919,-33.86863520892433,3546,1.0,pending,,,
NMB1360,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.589085182103712,-33.86875944307435,2621,1.0,pending,,,
