gridcell_id,region_key,primary_source,fallback_source,imagery_plan,lon,lat,n_buildings,vexcel_fraction,status,source_used,downloaded_at,error
BCM1478,east_london,vexcel_east_london_2026,,vexcel_full,27.839795369329085,-32.9449770538567,7,1.0,pending,,,
BCM1479,east_london,vexcel_east_london_2026,,vexcel_full,27.85049238517891,-32.94490469587338,4,1.0,pending,,,
BCM1480,east_london,vexcel_east_london_2026,,vexcel_full,27.86118936251441,-32.94483142226402,41,1.0,pending,,,
BCM1481,east_london,vexcel_east_london_2026,,vexcel_full,27.871886300851404,-32.94475723303986,29,1.0,pending,,,
BCM1482,east_london,vexcel_east_london_2026,,vexcel_full,27.882583199705746,-32.944682128212236,30,1.0,pending,,,
BCM1483,east_london,vexcel_east_london_2026,,vexcel_full,27.893280058593287,-32.944606107792715,250,1.0,pending,,,
BCM1484,east_london,vexcel_east_london_2026,,vexcel_full,27.9039768770299,-32.94452917179291,667,1.0,pending,,,
BCM1485,east_london,vexcel_east_london_2026,,vexcel_full,27.914673654531462,-32.94445132022465,171,1.0,pending,,,
BCM1486,east_london,vexcel_east_london_2026,,vexcel_full,27.92537039061386,-32.94437255309984,134,1.0,pending,,,
BCM1487,east_london,vexcel_east_london_2026,,vexcel_full,27.936067084793,-32.944292870430594,159,1.0,pending,,,
BCM1488,east_london,vexcel_east_london_2026,,vexcel_full,27.94676373658479,-32.94421227222911,135,1.0,pending,,,
BCM1489,east_london,vexcel_east_london_2026,,vexcel_full,27.957460345505158,-32.944130758507725,77,1.0,pending,,,
BCM1490,east_london,vexcel_east_london_2026,,vexcel_full,27.968156911070043,-32.94404832927898,164,1.0,pending,,,
BCM1491,east_london,vexcel_east_london_2026,,vexcel_full,27.978853432795393,-32.94396498455547,514,1.0,pending,,,
BCM1492,east_london,vexcel_east_london_2026,,vexcel_partial,27.989549910197166,-32.94388072435001,165,0.0855,pending,,,
BCM1535,east_london,vexcel_east_london_2026,,vexcel_partial,27.77569126762267,-32.954411594451955,1660,0.7649,pending,,,
BCM1536,east_london,vexcel_east_london_2026,,vexcel_full,27.786389590584196,-32.95434470751601,103,1.0,pending,,,
BCM1537,east_london,vexcel_east_london_2026,,vexcel_full,27.79708787792185,-32.954276904575465,2,1.0,pending,,,
BCM1538,east_london,vexcel_east_london_2026,,vexcel_full,27.807786129151207,-32.95420818564073,180,1.0,pending,,,
BCM1539,east_london,vexcel_east_london_2026,,vexcel_full,27.818484343787844,-32.95413855072233,23,1.0,pending,,,
BCM1540,east_london,vexcel_east_london_2026,,vexcel_full,27.82918252134736,-32.954067999830954,50,1.0,pending,,,
BCM1541,east_london,vexcel_east_london_2026,,vexcel_full,27.839880661345354,-32.953996532977406,85,1.0,pending,,,
BCM1542,east_london,vexcel_east_london_2026,,vexcel_full,27.85057876329743,-32.95392415017266,39,1.0,pending,,,
BCM1543,east_london,vexcel_east_london_2026,,vexcel_full,27.861276826719223,-32.953850851427816,33,1.0,pending,,,
BCM1544,east_london,vexcel_east_london_2026,,vexcel_full,27.871974851126357,-32.95377663675413,28,1.0,pending,,,
BCM1545,east_london,vexcel_east_london_2026,,vexcel_full,27.882672836034484,-32.953701506162936,0,1.0,pending,,,
BCM1546,east_london,vexcel_east_london_2026,,vexcel_full,27.893370780959252,-32.953625459665794,93,1.0,pending,,,
BCM1547,east_london,vexcel_east_london_2026,,vexcel_full,27.904068685416338,-32.95354849727435,815,1.0,pending,,,
BCM1548,east_london,vexcel_east_london_2026,,vexcel_full,27.91476654892141,-32.95347061900043,909,1.0,pending,,,
BCM1549,east_london,vexcel_east_london_2026,,vexcel_full,27.92546437099016,-32.95339182485594,4707,1.0,pending,,,
BCM1550,east_london,vexcel_east_london_2026,,vexcel_full,27.936162151138294,-32.953312114852984,775,1.0,pending,,,
