gridcell_id,region_key,primary_source,fallback_source,imagery_plan,lon,lat,n_buildings,vexcel_fraction,status,source_used,downloaded_at,error
MSU0095,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.33102104993315,-29.591865207550885,10,1.0,pending,,,
MSU0096,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.341467461353727,-29.59174314734463,277,1.0,pending,,,
MSU0097,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.351782668307145,-29.59194946904264,745,1.0,pending,,,
MSU0098,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.362097982436143,-29.59215499050219,724,1.0,pending,,,
MSU0099,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.372413403325123,-29.592359711693277,798,1.0,pending,,,
MSU0100,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.382728930558468,-29.592563632586003,1187,1.0,pending,,,
MSU0101,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.393044563720526,-29.592766753150602,1832,1.0,pending,,,
MSU0102,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.403360302395633,-29.592969073357434,957,1.0,pending,,,
MSU0103,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.413676146168093,-29.59317059317693,873,1.0,pending,,,
MSU0104,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.423992094622175,-29.593371312579684,2472,1.0,pending,,,
MSU0105,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.434308147342136,-29.593571231536387,1025,1.0,pending,,,
MSU0106,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.4446243039122,-29.59377035001785,382,1.0,pending,,,
MSU0107,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.454940563916576,-29.593968667995,40,0.1015,pending,,,
MSU0122,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.3010962877891,-29.60145672970382,65,0.574,pending,,,
MSU0123,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.310283163709876,-29.60013456423302,76,1.0,pending,,,
