gridcell_id,region_key,primary_source,fallback_source,imagery_plan,lon,lat,n_buildings,vexcel_fraction,status,source_used,downloaded_at,error
MNG2052,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.244912990291354,-29.065700490662064,81,1.0,pending,,,
MNG2053,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.2551855604565,-29.06575788330803,2,1.0,pending,,,
MNG2054,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.2654581603103,-29.065814489952196,212,1.0,pending,,,
MNG2055,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.27573078944343,-29.06587031058632,182,1.0,pending,,,
MNG2056,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.28600344744655,-29.065925345202317,175,1.0,pending,,,
MNG2057,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.29627613391032,-29.06597959379217,40,1.0,pending,,,
MNG2058,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.306548848425386,-29.066033056347997,76,1.0,pending,,,
MNG2059,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.3168215905824,-29.06608573286204,38,0.3025,pending,,,
MNG2060,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.327094359971994,-29.066137623326625,11,0.121,pending,,,
MNG2166,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.142114276211057,-29.07410819565258,101,0.8616,pending,,,
MNG2167,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.152387421668173,-29.074173471929182,487,1.0,pending,,,
MNG2168,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.16266060091926,-29.074237962002403,158,1.0,pending,,,
MNG2169,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.172933813554916,-29.07430166586287,160,1.0,pending,,,
MNG2170,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.183207059165724,-29.074364583501332,649,1.0,pending,,,
MNG2171,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.19348033734227,-29.07442671490863,787,1.0,pending,,,
MNG2172,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.203753647675125,-29.074488060075744,753,1.0,pending,,,
MNG2173,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.214026989754856,-29.074548618993767,1101,1.0,pending,,,
MNG2174,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.224300363172016,-29.074608391653886,1950,1.0,pending,,,
MNG2175,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.234573767517162,-29.07466737804741,943,1.0,pending,,,
MNG2176,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.24484720238083,-29.074725578165776,825,1.0,pending,,,
MNG2177,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.25512066735356,-29.074782992000515,142,1.0,pending,,,
MNG2178,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.265394162025874,-29.074839619543297,376,1.0,pending,,,
MNG2179,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.2756676859883,-29.074895460785882,46,1.0,pending,,,
MNG2180,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.285941238831345,-29.07495051572015,185,1.0,pending,,,
MNG2181,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.29621482014552,-29.07500478433812,140,1.0,pending,,,
MNG2182,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.30648842952132,-29.075058266631878,0,1.0,pending,,,
MNG2183,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.31676206654924,-29.075110962593666,0,1.0,pending,,,
MNG2184,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.32703573081977,-29.07516287221582,26,0.9803,pending,,,
MNG2292,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.121491528600096,-29.083000082806514,256,0.3007,pending,,,
MNG2293,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.131765500315137,-29.083066956135884,48,0.8956,pending,,,
MNG2294,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.142039506655678,-29.08313304299081,337,0.9978,pending,,,
MNG2295,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.152313547212177,-29.083198343361662,733,1.0,pending,,,
MNG2296,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.162587621575096,-29.08326285723897,858,1.0,pending,,,
MNG2297,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.172861729334873,-29.08332658461336,159,1.0,pending,,,
MNG2298,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.18313587008195,-29.083389525475553,290,1.0,pending,,,
MNG2299,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.19341004340676,-29.083451679816413,458,1.0,pending,,,
MNG2300,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.20368424889972,-29.083513047626905,1467,1.0,pending,,,
MNG2301,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.213958486151242,-29.083573628898105,1399,1.0,pending,,,
MNG2302,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.224232754751743,-29.08363342362122,1002,1.0,pending,,,
MNG2303,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.234507054291615,-29.083692431787533,1366,1.0,pending,,,
MNG2304,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.24478138436125,-29.08375065338849,1029,1.0,pending,,,
MNG2305,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.255055744551033,-29.083808088415616,592,1.0,pending,,,
MNG2306,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.265330134451343,-29.08386473686057,309,1.0,pending,,,
MNG2307,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.275604553652546,-29.083920598715107,162,1.0,pending,,,
MNG2308,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.28587900174501,-29.083975673971125,133,1.0,pending,,,
MNG2309,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.296153478319088,-29.084029962620598,21,1.0,pending,,,
MNG2310,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.30642798296513,-29.084083464655652,0,1.0,pending,,,
MNG2311,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.316702515273477,-29.084136180068505,11,1.0,pending,,,
MNG2312,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.32697707483446,-29.08418810885148,60,0.9651,pending,,,
MNG2419,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.121414933848857,-29.09202486875519,50,0.7397,pending,,,
MNG2420,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.13168980104747,-29.092091766763343,138,1.0,pending,,,
MNG2421,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.14196470288434,-29.092157878006823,615,1.0,pending,,,
MNG2422,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.15223963894977,-29.092223202476035,1423,1.0,pending,,,
MNG2423,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.16251460883407,-29.092287740161492,1882,1.0,pending,,,
MNG2424,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.17278961212753,-29.092351491053794,487,1.0,pending,,,
MNG2425,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.183064648420448,-29.09241445514368,345,1.0,pending,,,
MNG2426,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.193339717303093,-29.092476632422,405,1.0,pending,,,
MNG2427,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.20361481836574,-29.092538022879722,974,1.0,pending,,,
MNG2428,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.213889951198656,-29.09259862650791,1339,1.0,pending,,,
MNG2429,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.224165115392093,-29.092658443297765,867,1.0,pending,,,
MNG2430,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.2344403105363,-29.092717473240572,788,1.0,pending,,,
MNG2431,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.24471553622152,-29.092775716327772,1185,1.0,pending,,,
